FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments
FMNH72932.00000012,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,belly,0,0,0,0,2,
FMNH72932.00000013,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,belly,0,0,0,0,3,
FMNH72932.00000014,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,belly,0,0,0,0,4,
FMNH72932.00000015,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,belly,0,0,0,0,5,
FMNH72932.00000016,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,1,
FMNH72932.00000017,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,2,
FMNH72932.00000018,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,3,
FMNH72932.00000019,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,4,
FMNH72932.00000020,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,5,
FMNH72932.00000021,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,1,
FMNH72932.00000022,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,2,
FMNH72932.00000023,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,3,
FMNH72932.00000024,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,4,
FMNH72932.00000025,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,5,
FMNH72932.00000026,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,1,
FMNH72932.00000027,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,2,
FMNH72932.00000028,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,3,
FMNH72932.00000029,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,4,
FMNH72932.00000030,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,5,
FMNH72932.00000031,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,1,
FMNH72932.00000032,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,2,
FMNH72932.00000033,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,3,
FMNH72932.00000034,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,4,
FMNH72932.00000035,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,5,
FMNH72932.00000036,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,1,
FMNH72932.00000037,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,2,
FMNH72932.00000038,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,3,
FMNH72932.00000039,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,4,
FMNH72932.00000040,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,5,
FMNH72932.00000041,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,1,
FMNH72932.00000042,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,2,
FMNH72932.00000043,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,3,
FMNH72932.00000044,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,4,
FMNH72932.00000045,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,5,
FMNH72932.00000046,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,1,
FMNH72932.00000047,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,2,
FMNH72932.00000048,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,3,
FMNH72932.00000049,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,4,
FMNH72932.00000050,FMNH,birds,72932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,5,
FMNH72933.00000001,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,throat,0,0,0,0,1,
FMNH72933.00000002,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,throat,0,0,0,0,2,
FMNH72933.00000003,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,throat,0,0,0,0,3,
FMNH72933.00000004,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,throat,0,0,0,0,4,
FMNH72933.00000005,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,throat,0,0,0,0,5,
FMNH72933.00000006,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,breast,0,0,0,0,1,
FMNH72933.00000007,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,breast,0,0,0,0,2,
FMNH72933.00000008,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,breast,0,0,0,0,3,
FMNH72933.00000009,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,breast,0,0,0,0,4,
FMNH72933.00000010,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,breast,0,0,0,0,5,
FMNH72933.00000011,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,belly,0,0,0,0,1,
FMNH72933.00000012,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,belly,0,0,0,0,2,
FMNH72933.00000013,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,belly,0,0,0,0,3,
FMNH72933.00000014,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,belly,0,0,0,0,4,
FMNH72933.00000015,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,belly,0,0,0,0,5,
FMNH72933.00000016,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,1,
FMNH72933.00000017,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,2,
FMNH72933.00000018,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,3,
FMNH72933.00000019,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,4,
FMNH72933.00000020,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,upper tail coverts,0,0,0,0,5,
FMNH72933.00000021,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,1,
FMNH72933.00000022,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,2,
FMNH72933.00000023,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,3,
FMNH72933.00000024,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,4,
FMNH72933.00000025,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,forehead,0,0,0,0,5,
FMNH72933.00000026,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,1,
FMNH72933.00000027,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,2,
FMNH72933.00000028,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,3,
FMNH72933.00000029,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,4,
FMNH72933.00000030,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,crown,0,0,0,0,5,
FMNH72933.00000031,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,1,
FMNH72933.00000032,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,2,
FMNH72933.00000033,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,3,
FMNH72933.00000034,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,4,
FMNH72933.00000035,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,back,0,0,0,0,5,
FMNH72933.00000036,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,1,
FMNH72933.00000037,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,2,
FMNH72933.00000038,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,3,
FMNH72933.00000039,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,4,
FMNH72933.00000040,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,lore,0,0,0,0,5,
FMNH72933.00000041,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,1,
FMNH72933.00000042,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,2,
FMNH72933.00000043,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,3,
FMNH72933.00000044,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,4,
FMNH72933.00000045,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,cheek,0,0,0,0,5,
FMNH72933.00000046,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,1,
FMNH72933.00000047,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,2,
FMNH72933.00000048,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,3,
FMNH72933.00000049,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,4,
FMNH72933.00000050,FMNH,birds,72933,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Cartago,,,,,,,flank,0,0,0,0,5,
FMNH72935.00000001,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,throat,0,0,0,0,1,
FMNH72935.00000002,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,throat,0,0,0,0,2,
FMNH72935.00000003,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,throat,0,0,0,0,3,
FMNH72935.00000004,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,throat,0,0,0,0,4,
FMNH72935.00000005,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,throat,0,0,0,0,5,
FMNH72935.00000006,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,breast,0,0,0,0,1,
FMNH72935.00000007,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,breast,0,0,0,0,2,
FMNH72935.00000008,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,breast,0,0,0,0,3,
FMNH72935.00000009,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,breast,0,0,0,0,4,
FMNH72935.00000010,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,breast,0,0,0,0,5,
FMNH72935.00000011,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,belly,0,0,0,0,1,
FMNH72935.00000012,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,belly,0,0,0,0,2,
FMNH72935.00000013,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,belly,0,0,0,0,3,
FMNH72935.00000014,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,belly,0,0,0,0,4,
FMNH72935.00000015,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,belly,0,0,0,0,5,
FMNH72935.00000016,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,upper tail coverts,0,0,0,0,1,
FMNH72935.00000017,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,upper tail coverts,0,0,0,0,2,
FMNH72935.00000018,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,upper tail coverts,0,0,0,0,3,
FMNH72935.00000019,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,upper tail coverts,0,0,0,0,4,
FMNH72935.00000020,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,upper tail coverts,0,0,0,0,5,
FMNH72935.00000021,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,forehead,0,0,0,0,1,
FMNH72935.00000022,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,forehead,0,0,0,0,2,
FMNH72935.00000023,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,forehead,0,0,0,0,3,
FMNH72935.00000024,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,forehead,0,0,0,0,4,
FMNH72935.00000025,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,forehead,0,0,0,0,5,
FMNH72935.00000026,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,crown,0,0,0,0,1,
FMNH72935.00000027,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,crown,0,0,0,0,2,
FMNH72935.00000028,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,crown,0,0,0,0,3,
FMNH72935.00000029,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,crown,0,0,0,0,4,
FMNH72935.00000030,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,crown,0,0,0,0,5,
FMNH72935.00000031,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,back,0,0,0,0,1,
FMNH72935.00000032,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,back,0,0,0,0,2,
FMNH72935.00000033,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,back,0,0,0,0,3,
FMNH72935.00000034,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,back,0,0,0,0,4,
FMNH72935.00000035,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,back,0,0,0,0,5,
FMNH72935.00000036,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,lore,0,0,0,0,1,
FMNH72935.00000037,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,lore,0,0,0,0,2,
FMNH72935.00000038,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,lore,0,0,0,0,3,
FMNH72935.00000039,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,lore,0,0,0,0,4,
FMNH72935.00000040,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,lore,0,0,0,0,5,
FMNH72935.00000041,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,cheek,0,0,0,0,1,
FMNH72935.00000042,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,cheek,0,0,0,0,2,
FMNH72935.00000043,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,cheek,0,0,0,0,3,
FMNH72935.00000044,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,cheek,0,0,0,0,4,
FMNH72935.00000045,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,cheek,0,0,0,0,5,
FMNH72935.00000046,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,flank,0,0,0,0,1,
FMNH72935.00000047,FMNH,birds,72935,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,Cartago:Volcan Irazu,,,,,,,flank,0,0,0,0,2,
